일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
2022-07-15,음성(619),X,30,29.5,24.1,20,79,X,관심,X,매우높음
2022-07-15,증평(623),X,30.7,30,25.4,21.4,80,X,관심,X,매우높음
2022-07-15,태안(627),X,30.5,29,24.6,20.7,89,X,관심,X,매우높음
2022-07-15,예산(628),X,31.4,31.1,25.2,20.9,83,X,관심,X,매우높음
2022-07-15,아산(634),X,32.2,31.2,24.8,20.4,83,X,관심,X,매우높음
2022-07-15,계룡(636),X,30.1,30.2,24.3,19.9,74,X, ,X,매우높음
2022-07-15,연천청산(652),X,,,,,,X,관심,X,보통
2022-07-15,양양(670),X,27.1,25.2,21.9,19,89,X, ,X,높음
2022-07-15,무안(699),X,31.2,30.3,26,22.4,81,O,주의,X,매우높음
2022-07-15,무주(701),X,29.6,30.1,24.4,19.9,76,X, ,X,매우높음
2022-07-15,익산(702),X,31.3,31.2,25.6,21,82,X,관심,X,매우높음
2022-07-15,진안(703),X,29.6,29.3,23.1,18.1,81,X, ,X,매우높음
2022-07-15,담양(706),O,33.4,32.8,26.7,21.6,80,O,주의,X,매우높음
2022-07-15,구례(709),X,32.2,31.6,25.9,21,79,O,주의,X,매우높음
2022-07-15,나주(710),X,31.8,31,26.1,22,80,O,주의,X,매우높음
2022-07-15,순천시(712),O,33.2,33.2,28.7,24.5,70,O,주의,X,매우높음
2022-07-15,광양읍(713),X,32.5,34.4,28.1,23,62,O,주의,X,매우높음
2022-07-15,장성(730),X,31.1,31,25.6,21.5,79,X,관심,X,매우높음
2022-07-15,영암(731),X,32.8,31.7,26.4,22.1,83,O,주의,X,매우높음
2022-07-15,보성(732),X,32.8,32.6,27.2,23,77,O,주의,X,매우높음
2022-07-15,완주(734),X,30.8,30,24.6,19.4,82,X,관심,X,매우높음
2022-07-15,김제(737),X,29.6,31,25.5,21.7,66,X,관심,X,매우높음
2022-07-15,화순(741),X,31.4,31.1,26.4,22.5,75,O,주의,X,매우높음
2022-07-15,함평(754),X,31.9,31.1,26.3,22.2,80,O,주의,X,매우높음
2022-07-15,곡성(768),X,32.1,32.1,25.6,20.4,79,O,주의,X,매우높음
2022-07-15,압해도(789),X,31.6,30.5,26.1,22.9,81,X,관심,X,매우높음
2022-07-15,영양(801),X,30.7,31.5,24.7,20,76,X,관심,X,매우높음
2022-07-15,성주(810),X,31.7,33.7,26.7,20.9,65,O,주의,X,매우높음
2022-07-15,고령(812),X,31.7,32.9,26.1,20.4,74,O,주의,X,매우높음
2022-07-15,청도(813),X,32.1,32.8,27,21.8,71,O,주의,X,매우높음
2022-07-15,예천(815),X,31.1,32.1,25.6,19.8,74,O,주의,X,매우높음
2022-07-15,김천(822),X,32,32.6,25.5,19.8,76,O,주의,X,매우높음
2022-07-15,군위(823),X,31.8,32.3,25.8,20.9,79,O,주의,X,매우높음
2022-07-15,칠곡(825),X,31.8,32.7,27,22.2,71,O,주의,X,매우높음
2022-07-15,경산(827),X,31.8,33.2,27.6,22.5,60,O,경고,X,매우높음
2022-07-15,삼척(876),X,28.4,27,22.7,19.9,87,X,관심,X,높음
2022-07-15,속초(90),X,27.9,26,22.1,19.9,89,X, ,X,높음
2022-07-15,삼천포(907),X,32,31.9,26,22.4,80,O,주의,X,매우높음
2022-07-15,고성(918),X,32.3,31.2,26.1,22.1,83,O,관심,X,매우높음
2022-07-15,창녕(919),X,32.6,33.7,27.6,21.6,70,O,주의,X,매우높음
2022-07-15,함안(920),O,33.1,34,27,20.7,78,O,주의,X,매우높음
2022-07-15,북춘천(93),X,31.7,31.5,24.8,20.9,83.3,X,관심,X,높음
2022-07-15,하동(932),O,33,32.9,27.2,22,72,O,주의,X,매우높음
2022-07-15,철원(95),X,30.4,29.5,23.3,19.5,87,X, ,X,보통
2022-07-15,동두천(98),X,31.4,30.2,24.6,21.6,83.3,X,관심,X,보통
2022-07-15,파주(99),X,31.2,29.6,24.2,20.5,86.6,X,관심,X,높음
2022-07-16,북강릉(104),X,28.6,27.3,23.1,20,88.5,X, ,X,보통
2022-07-16,동해(106),X,29.4,26.6,23,20,93.4,X, ,X,보통
2022-07-16,서울(108),X,29.5,28.2,24.8,23.2,83.4,X,관심,X,높음
2022-07-16,인천(112),X,28.9,27.4,24.4,22.9,83.6,X, ,X,높음
2022-07-16,원주(114),X,27.9,27.2,24.2,20.7,74.4,X,관심,X,높음
2022-07-16,울릉도(115),X,28.9,26.4,23.7,22,93.4,X, ,X,높음
2022-07-16,수원(119),X,30.2,29.4,25.4,22.6,81,X, ,X,높음
2022-07-16,영월(121),X,29.5,29.4,23.7,19,77.1,X,관심,X,매우높음
2022-07-16,충주(127),X,28.1,27,22.7,20.3,86.8,X,주의,X,높음
2022-07-16,서산(129),X,29.9,29,25.1,22.7,79.6,X, ,X,높음
2022-07-16,울진(130),X,29.1,27.8,24.3,20.5,85.5,X, ,X,매우높음
2022-07-16,청주(131),X,30.2,29.8,25.4,23,76.5,X,주의,X,높음
2022-07-16,대전(133),X,31.3,31.4,26.2,22.5,68.9,X,관심,X,높음
2022-07-16,추풍령(135),X,29.6,29.7,23.5,18.8,77.4,X,주의,X,매우높음
2022-07-16,안동(136),X,30.5,31,24.6,19.8,73.4,X,주의,X,매우높음
2022-07-16,상주(137),X,31.6,31.2,24.8,20.6,80,O,주의,X,매우높음
2022-07-16,포항(138),X,31.5,31.2,26.1,23.1,79.3,O,주의,X,매우높음
2022-07-16,군산(140),X,30.2,28.9,25.5,22.5,81.4,X, ,X,매우높음
2022-07-16,대구(143),X,32.4,34,26.8,21.4,71,O,경고,X,매우높음
2022-07-16,전주(146),X,30.5,30.6,26.1,22.9,73.9,X,관심,X,매우높음
2022-07-16,울산(152),X,31.8,31.3,25.5,21.9,81.3,O,주의,X,매우높음
2022-07-16,창원(155),X,32.5,33.1,27.7,22.7,63.9,O,주의,X,매우높음
2022-07-16,광주(156),X,32.1,32,26.5,22.3,80.4,O,주의,X,매우높음
2022-07-16,부산(159),X,31.2,30.2,26,23,81.4,O,주의,X,매우높음
2022-07-16,통영(162),X,30.7,30.8,26.2,22.4,77.9,O,주의,X,매우높음
2022-07-16,목포(165),X,30.4,29.1,25.9,23.4,81.8,X, ,X,매우높음
2022-07-16,여수(168),X,30.9,31.4,27.3,23.5,66.3,O,주의,X,매우높음
2022-07-16,흑산도(169),X,31,29.4,25.8,23.1,85.8,X, ,X,매우높음
2022-07-16,완도(170),X,31.9,31.7,27.2,22.3,70.1,O,주의,X,매우높음
2022-07-16,고창(172),X,30.8,30.1,25.2,21.2,80.4,X,관심,X,매우높음
2022-07-16,제주(184),X,32.1,31.1,27.2,23.2,83,O,관심,O,매우높음
2022-07-16,진주(192),X,32,32.7,26.9,19.6,67.8,O,주의,X,매우높음
2022-07-16,양평(202),X,28.4,26.6,23.1,20.6,86.9,X,관심,X,보통
2022-07-16,이천(203),X,29.1,26.9,23.4,20.6,92.8,X,관심,X,높음
2022-07-16,인제(211),X,29.2,28.9,22.9,19.2,84.5,X, ,X,보통
2022-07-16,홍천(212),X,28.3,26.9,22.5,19.4,88.5,X,관심,X,보통
2022-07-16,태백(216),X,28.1,28.1,20.9,16.3,81.9,X, ,X,매우높음
2022-07-16,정선군(217),X,28.9,29.2,22.9,19.3,80.4,X, ,X,매우높음
2022-07-16,제천(221),X,28.1,27.2,22.6,18.9,87,X,주의,X,높음
2022-07-16,보은(226),X,28.2,26.8,22,19.6,93.3,X, ,X,높음
2022-07-16,천안(232),X,30.1,28.9,23.9,19.5,85.6,X,관심,X,높음
2022-07-16,보령(235),X,30,28.8,25,21.7,83.1,X, ,X,매우높음
2022-07-16,부여(236),X,30.6,30.1,24.8,20.3,80.8,X,관심,X,매우높음
2022-07-16,금산(238),X,29.6,29.4,24.3,18.8,77.1,X,관심,X,높음
2022-07-16,세종(239),X,31,30.5,25.5,21.1,72.3,X,관심,X,높음
2022-07-16,부안(243),X,30.9,30.3,25.6,21.9,79,X, ,X,매우높음
2022-07-16,임실(244),X,29.5,29.6,23.7,19.7,78,X,관심,X,매우높음
2022-07-16,정읍(245),X,31.2,30.9,25.4,20.9,75.8,X,관심,X,매우높음
2022-07-16,남원(247),X,30.8,31,24.8,19.4,74.6,X,관심,X,매우높음
2022-07-16,장수(248),X,28.4,27.9,22,16.7,82.1,X, ,X,매우높음
2022-07-16,영광군(252),X,31.1,30.2,25.5,21.5,81.3,X,관심,X,매우높음
2022-07-16,김해시(253),O,33.1,32.5,27.6,23.3,69.9,O,주의,X,매우높음
2022-07-16,순창군(254),X,30.6,31,25,19.9,75.6,X,관심,X,매우높음
2022-07-16,양산시(257),O,33.5,34.1,28.1,23.1,68.6,O,주의,X,매우높음
2022-07-16,강진군(259),X,32.1,32.4,26.9,21.1,73,O,주의,X,매우높음
2022-07-16,장흥(260),X,31.3,31.4,26,20.3,74.5,O,주의,X,매우높음
2022-07-16,해남(261),X,31.4,30.6,26.2,22.4,80.6,O,주의,X,매우높음
2022-07-16,고흥(262),X,30.4,30.6,26.1,19.8,69.4,O,주의,X,매우높음
2022-07-16,의령군(263),X,32.9,34.1,26.9,19.8,67,O,주의,X,매우높음
2022-07-16,함양군(264),X,32.3,31.7,25.1,17.6,79.6,O,주의,X,매우높음
2022-07-16,진도군ASOS(268),X,30.9,29.7,25.5,22.1,83.6,O,주의,X,매우높음
2022-07-16,봉화(271),X,28.2,28.8,22.3,17.7,82.6,X, ,X,매우높음
2022-07-16,영주(272),X,29.7,29,22.6,18.6,86.6,X, ,X,매우높음
2022-07-16,문경(273),X,30.2,30.4,23.4,20,85.5,X, ,X,높음
2022-07-16,청송군(276),X,30.4,32.9,23.5,18.1,74,X,주의,X,매우높음
2022-07-16,영덕(277),X,32.6,33.3,24.7,20,80.6,X,주의,X,매우높음
2022-07-16,의성(278),X,31.7,32.8,25,18.4,75.3,O,주의,X,매우높음
2022-07-16,구미(279),X,31.8,32.9,25.9,20.4,68.4,O,주의,X,매우높음
2022-07-16,영천(281),X,30.5,30.9,24.4,19.5,78.4,O,주의,X,매우높음
2022-07-16,경주시(283),X,32.6,33.9,26.3,21.4,76.1,O,주의,X,매우높음
2022-07-16,거창(284),X,30.8,31.6,24.4,17.1,71.5,O,주의,X,매우높음
2022-07-16,합천(285),X,31.8,33.4,26.5,18.7,64,O,주의,X,매우높음
2022-07-16,밀양(288),X,32.1,34.2,27.5,21.4,61.4,O,주의,X,매우높음
2022-07-16,산청(289),X,32.1,32.8,26,18.6,68,O,주의,X,매우높음
2022-07-16,거제(294),X,31.2,31.1,26.6,22.4,70.5,O,주의,X,매우높음
2022-07-16,남해(295),X,31.6,32.6,27,22.3,67,O,주의,X,매우높음
2022-07-16,부천(433),X,29.4,29.6,24.9,22.6,72,X, ,X,높음
2022-07-16,안양(434),X,26.7,29.4,25.3,23.1,,X, ,X,높음
2022-07-16,광명(437),X,30.2,30.4,26.1,23.2,73,X, ,X,높음
2022-07-16,군포(438),X,29.9,30.1,25,22.4,74,X, ,X,높음
2022-07-16,김포(441),X,,29.2,25.2,22.7,,X, ,X,높음
2022-07-16,하남(444),X,29,27.3,22.3,20.4,91,X,관심,X,높음
2022-07-16,의왕(445),X,,,,,,X, ,X,높음
2022-07-16,포천(504),X,29.5,28.3,23,20.2,87,X, ,X,보통
2022-07-16,가평조종(505),X,29.1,27.4,22.9,19.5,92,X, ,X,보통
2022-07-16,안성(516),X,29.9,29.3,24,20.1,84,X,관심,X,매우높음
2022-07-16,간성(517),X,28.9,25.9,22.7,19.8,97,X, ,X,보통
2022-07-16,평창(526),X,28.4,28.5,22.3,18.3,79,X, ,X,높음
2022-07-16,의정부(532),X,29.6,26.9,22.9,20.8,97,X, ,X,높음
2022-07-16,횡성(536),X,29.6,27.9,23.3,18.8,91,X,관심,X,높음
2022-07-16,고양(540),X,32,31.6,25.4,21.8,78,X,관심,X,매우높음
2022-07-16,남양주(541),X,28.7,27.2,23.2,20.9,89,X, ,X,높음
2022-07-16,안산(545),X,30.3,29.5,24.5,20.6,82,X, ,X,높음
2022-07-16,경기광주(546),X,27.9,25.7,22.1,20.3,93,X,관심,X,높음
2022-07-16,여주(548),X,28.5,25.9,22.8,20.5,92,X,관심,X,높음
2022-07-16,용인(549),X,28.9,27.8,23.7,20.9,79,X,관심,X,높음
2022-07-16,오산(550),X,30,30.2,25.2,22.4,71,X, ,X,높음
2022-07-16,평택(551),X,30.1,29.4,25,21.7,83,X,관심,X,매우높음
2022-07-16,화천(555),X,30.8,29.4,24.2,20.7,90,X, ,X,높음
2022-07-16,양구(556),X,29.1,29.1,23.7,20.3,80,X, ,X,보통
2022-07-16,시흥(565),X,29.9,29,25.3,22.7,81,X, ,X,매우높음
2022-07-16,구리(569),X,28.7,26.4,23.5,21.3,83,X,관심,X,높음
2022-07-16,화성(571),X,30.5,29.8,25.5,22.5,81,X, ,X,매우높음
2022-07-16,성남(572),X,29.2,28,24.9,22.3,78,X,관심,X,높음
2022-07-16,과천(590),X,30.9,30.4,25.4,22,79,X,관심,X,높음
2022-07-16,양주(598),X,29.7,28.6,23.3,20.4,89,X, ,X,보통
2022-07-16,단양(601),X,30.2,30.2,24.3,20.5,79,X, ,X,매우높음
2022-07-16,진천(602),X,30.5,29.7,24.1,20.7,83,X, ,X,보통
2022-07-16,괴산(603),X,29.7,29,22.7,19.7,90,X, ,X,보통
2022-07-16,옥천(604),X,31.4,31.8,25.7,20.3,74,X,주의,X,매우높음
2022-07-16,홍북(608),X,31,30.7,24.8,21.2,83,X,관심,X,높음
2022-07-16,공주(612),X,30.9,31,25.5,21.1,76,X,관심,X,높음
2022-07-16,서천(614),X,29.9,28.5,24.8,20.8,85,X, ,X,매우높음
2022-07-16,논산(615),X,30.6,30.4,25.6,21.2,76,X,관심,X,매우높음
2022-07-16,당진(616),X,30.7,30,25.1,22.3,83,X,관심,X,매우높음
2022-07-16,청양(618),X,30.5,30,24.3,19.5,81,X,관심,X,매우높음
2022-07-16,음성(619),X,28.7,27.5,21.7,19.4,89,X, ,X,보통
2022-07-16,증평(623),X,29.7,28,23.5,20.4,89,X, ,X,보통
2022-07-16,태안(627),X,31.3,30.2,25.2,22.2,86,X,관심,X,매우높음
2022-07-16,예산(628),X,30.6,30,25.5,22.2,81,X,관심,X,높음
2022-07-16,아산(634),X,31.7,30.7,25,21.4,82,X,관심,X,높음
2022-07-16,계룡(636),X,29.8,29.9,23.4,19,76,X,관심,X,매우높음
2022-07-16,연천청산(652),X,,,,,,X, ,X,보통
2022-07-16,양양(670),X,27.8,26.1,23.4,20.6,86,X, ,X,보통
2022-07-16,무안(699),X,31.1,30.2,25.8,21.4,80,O,주의,X,매우높음
2022-07-16,무주(701),X,30,30.6,24.6,18.4,72,X, ,X,매우높음
2022-07-16,익산(702),X,30.9,29.4,25.5,21.8,84,X,관심,X,매우높음
2022-07-16,진안(703),X,29,28.8,23.3,18.3,79,X, ,X,매우높음
2022-07-16,담양(706),O,33.1,32.3,25.7,20.5,84,O,주의,X,매우높음
2022-07-16,구례(709),X,31.3,30.8,25.2,19.4,78,O,주의,X,매우높음
2022-07-16,나주(710),X,31.4,31.1,25.4,20.4,81,O,주의,X,매우높음
2022-07-16,순천시(712),X,32.4,33.6,28.2,22.1,63,O,주의,X,매우높음
2022-07-16,광양읍(713),X,32.4,34,27.4,20.3,61,O,주의,X,매우높음
2022-07-16,장성(730),X,31.1,30.8,25.4,20.1,77,X, ,X,매우높음
2022-07-16,영암(731),X,31.1,30.1,25.2,20.3,82,O,주의,X,매우높음
2022-07-16,보성(732),X,32,32.3,25.9,19.7,74,O,주의,X,매우높음
2022-07-16,완주(734),X,31,30.5,24.6,20.2,82,X,관심,X,매우높음
2022-07-16,김제(737),X,29.2,30.2,25.6,22.2,67,X,관심,X,매우높음
2022-07-16,화순(741),X,31.5,31.7,25.2,20.5,76,O,주의,X,매우높음
2022-07-16,함평(754),X,31.4,30.6,25.5,21.1,82,O,주의,X,매우높음
2022-07-16,곡성(768),X,31.7,32,24.9,19.6,77,O,주의,X,매우높음
2022-07-16,압해도(789),X,31.9,30.2,25.7,22.6,84,X,관심,X,매우높음
2022-07-16,영양(801),X,31.1,32.4,23.9,18.9,79,X, ,X,매우높음
2022-07-16,성주(810),X,31.9,34.1,25.3,19.6,75,O,주의,X,매우높음
2022-07-16,고령(812),X,32.2,34,26,17.9,71,O,주의,X,매우높음
2022-07-16,청도(813),X,32.4,33.9,25.4,19.4,76,O,주의,X,매우높음
2022-07-16,예천(815),X,30.7,31,24.3,19.6,80,X,주의,X,매우높음
2022-07-16,김천(822),X,32.2,32.9,25.1,17.8,77,O,주의,X,높음
2022-07-16,군위(823),X,31.9,32.1,25.1,19,80,O,주의,X,매우높음
2022-07-16,칠곡(825),X,31.8,32.5,26.1,20.3,76,O,주의,X,매우높음
2022-07-16,경산(827),X,31.7,33.2,25.8,20.8,69,O,경고,X,매우높음
2022-07-16,삼척(876),X,30.6,29.2,24.2,20.2,82,X, ,X,매우높음
2022-07-16,속초(90),X,27.8,25.4,22.8,20.4,90.5,X, ,X,보통
2022-07-16,삼천포(907),X,31.5,31.8,26.7,21.5,71,O,주의,X,매우높음
2022-07-16,고성(918),X,31.6,30.9,26.1,21,79,O,주의,X,매우높음
2022-07-16,창녕(919),X,32.9,33.8,27.2,20.8,68,O,주의,X,매우높음
2022-07-16,함안(920),X,32.7,33.1,26.6,20.2,73,O,주의,X,매우높음
2022-07-16,북춘천(93),X,28.9,27.6,23.9,20.1,87,X,관심,X,보통
2022-07-16,하동(932),X,32.2,32.4,26.3,19.7,70,O,주의,X,매우높음
2022-07-16,철원(95),X,29.1,27.3,22.9,20.5,90.5,X, ,X,보통
2022-07-16,동두천(98),X,30.4,28.5,23.6,21.3,89.1,X, ,X,보통
2022-07-16,파주(99),X,29.6,27.8,23.7,21.2,92.8,X, ,X,높음
2022-07-17,북강릉(104),X,27.8,25.8,22.7,20.3,89.9,X, ,X,보통
2022-07-17,동해(106),X,27.6,25,22.9,20.6,93.4,X, ,X,높음
2022-07-17,서울(108),X,30.6,29.7,25.5,22.5,78.9,X,관심,X,보통
2022-07-17,인천(112),X,28.9,27.3,24.6,22.6,83.8,X, ,X,매우높음
2022-07-17,원주(114),X,28.9,28.4,24.6,21.8,74,X,관심,X,보통
2022-07-17,울릉도(115),X,30.6,28.4,24.4,22,93.3,X, ,X,높음
2022-07-17,수원(119),X,30.7,30,25.4,22.1,79,X, ,X,매우높음
2022-07-17,영월(121),X,28.6,27.9,23.4,20.4,80.1,X, ,X,보통
2022-07-17,충주(127),X,29.7,29.2,24.2,19.7,82,X, ,X,높음
2022-07-17,서산(129),X,30.1,29.1,24.9,21.5,81.9,X, ,X,높음
2022-07-17,울진(130),X,28.6,26.7,24.1,21,85.9,X, ,X,보통
2022-07-17,청주(131),X,30.7,30.7,26.5,22.6,70.5,X,관심,X,높음
2022-07-17,대전(133),X,30.8,30.9,26,21.7,71.1,X,관심,X,높음
2022-07-17,추풍령(135),X,28.7,28.5,24,19.2,75.3,X,관심,X,높음
2022-07-17,안동(136),X,30.2,30.3,24.8,20.5,74.4,X,관심,X,높음
2022-07-17,상주(137),X,31.3,30.9,25.8,21.5,75,X,주의,X,높음
2022-07-17,포항(138),X,31.6,32.2,27.4,22.1,68.8,O,주의,X,매우높음
2022-07-17,군산(140),X,30,29.1,25.9,22.5,80,X, ,X,높음
2022-07-17,대구(143),X,32.3,33,27.3,21.5,68.6,O,주의,X,매우높음
2022-07-17,전주(146),X,30.5,29.7,26.3,23.4,75.3,X,관심,X,매우높음
2022-07-17,울산(152),X,31.3,30.6,25.8,21.3,78.8,X,주의,X,높음
2022-07-17,창원(155),X,32.3,33,27.5,24,67.3,O,주의,X,매우높음
2022-07-17,광주(156),X,31.4,29.4,26.4,23.7,93.6,O,주의,X,높음
2022-07-17,부산(159),X,30.6,29.4,26.3,23.5,75.6,O,주의,X,매우높음
2022-07-17,통영(162),X,30.9,30.3,26,23,77.3,X,주의,X,높음
2022-07-17,목포(165),X,30.5,28.7,25.9,23.9,83,X, ,X,높음
2022-07-17,여수(168),X,29.9,29.3,26,24.3,76.4,O,주의,X,높음
2022-07-17,흑산도(169),X,30,28,24.6,22.3,95,X, ,X,높음
2022-07-17,완도(170),X,30.9,29.7,25.6,23.1,82,X,주의,X,높음
2022-07-17,고창(172),X,30.5,29.4,25.9,22.1,82,X,관심,X,높음
2022-07-17,제주(184),X,32,31.3,28,26.3,75,O,관심,X,높음
2022-07-17,진주(192),X,31.7,31.6,26.6,21.5,73.5,O,주의,X,높음
2022-07-17,양평(202),X,29.3,28.4,24.3,21.3,81.5,X,관심,X,보통
2022-07-17,이천(203),X,30.5,29.6,24.7,20.4,82.8,X,관심,X,보통
2022-07-17,인제(211),X,28.8,27.4,23.1,20.7,87.6,X, ,X,보통
2022-07-17,홍천(212),X,29,28.3,23.9,21,84.9,X,관심,X,보통
2022-07-17,태백(216),X,26.6,26,21.5,16.8,77.8,X, ,X,보통
2022-07-17,정선군(217),X,28.7,28.1,23.3,20.1,79.3,X, ,X,보통
2022-07-17,제천(221),X,29.1,28.3,23.2,19.8,87.5,X,관심,X,높음
2022-07-17,보은(226),X,29.8,29,24,20.5,83.3,X, ,X,높음
2022-07-17,천안(232),X,30.4,29.5,24.4,19.7,85.3,X,관심,X,높음
2022-07-17,보령(235),X,29.9,29.2,25.3,22.2,82,X,관심,X,높음
2022-07-17,부여(236),X,31.2,31,25.3,20.5,81.5,X,관심,X,높음
2022-07-17,금산(238),X,29.4,28.9,24.3,19.4,79.9,X,관심,X,높음
2022-07-17,세종(239),X,30.7,30.1,25.4,20.6,76.1,X,관심,X,높음
2022-07-17,부안(243),X,29.7,29.2,25.9,23,80.1,X, ,X,높음
2022-07-17,임실(244),X,28.8,28.2,24.2,20.8,80.6,X, ,X,높음
2022-07-17,정읍(245),X,29.9,29.3,25.6,22.4,77.9,X,관심,X,높음
2022-07-17,남원(247),X,29.4,28.6,24.8,21,78.9,X, ,X,높음
2022-07-17,장수(248),X,28,27.5,23.2,19.4,81.1,X, ,X,매우높음
2022-07-17,영광군(252),X,30.5,28.7,25.8,22.7,83.4,X,관심,X,높음
2022-07-17,김해시(253),X,32.6,32.8,27.4,23.8,70.5,O,주의,X,매우높음
2022-07-17,순창군(254),X,29.9,29.1,25.2,21,82.5,X,관심,X,높음
2022-07-17,양산시(257),O,33.2,34.1,27.9,22.9,69.5,O,주의,X,높음
2022-07-17,강진군(259),X,31.6,30.5,26.3,23.5,83.4,X,주의,X,높음
2022-07-17,장흥(260),X,30.8,29.3,25.3,21.7,89.4,X,주의,X,높음
2022-07-17,해남(261),X,30.6,29.1,25.5,22.8,90.1,X,주의,X,높음
2022-07-17,고흥(262),X,29.7,29,25.1,22.3,82.1,O,주의,X,높음
2022-07-17,의령군(263),X,32.2,32.9,27.3,21,68.9,O,주의,X,높음
2022-07-17,함양군(264),X,31.3,30.1,25.3,20.3,85.4,X,주의,X,높음
2022-07-17,진도군ASOS(268),X,30.3,28.7,25.7,22.7,86.1,X,주의,X,높음
2022-07-17,봉화(271),X,28.1,27.3,22.7,19.4,82.1,X, ,X,높음
2022-07-17,영주(272),X,28.8,28.4,23.2,18.5,83.5,X, ,X,높음
2022-07-17,문경(273),X,30.1,29.4,24.1,19.5,82.6,X, ,X,높음
2022-07-17,청송군(276),X,29.6,30.1,23.7,18.4,73,X, ,X,높음
2022-07-17,영덕(277),X,31.2,31.1,24,19.8,84.9,X, ,X,높음
2022-07-17,의성(278),X,31,31.4,25.1,19.9,76.4,O,주의,X,높음
2022-07-17,구미(279),X,31.2,32,26.5,21.6,66.5,X,주의,X,높음
2022-07-17,영천(281),X,30.9,31.6,25.4,19.2,73.8,X,주의,X,높음
2022-07-17,경주시(283),X,31.7,32,26.4,21.3,76.1,O,주의,X,높음
2022-07-17,거창(284),X,30.5,30.8,24.8,18.5,74,X,주의,X,매우높음
2022-07-17,합천(285),X,31.5,33.1,26.7,20.4,66,O,주의,X,높음
2022-07-17,밀양(288),X,31.8,33.1,27.3,21.9,65.5,O,주의,X,높음
2022-07-17,산청(289),X,31.1,31.6,26.1,21,70.5,X,주의,X,높음
2022-07-17,거제(294),X,30.7,30.1,26.1,23.2,73.6,X,주의,X,높음
2022-07-17,남해(295),X,30,29.2,26.1,22.9,73.8,X,주의,X,높음
2022-07-17,부천(433),X,30,29.7,24.7,21.9,72,X, ,X,매우높음
2022-07-17,안양(434),X,27.5,29.1,25.3,22.5,,X, ,X,매우높음
2022-07-17,광명(437),X,30.8,30.6,25.8,22.7,74,X, ,X,매우높음
2022-07-17,군포(438),X,29.7,29.3,24.9,21.9,74,X, ,X,매우높음
2022-07-17,김포(441),X,,28.8,25.2,22.5,,X, ,X,매우높음
2022-07-17,하남(444),X,30.1,29.3,23.7,20.4,80,X,관심,X,보통
2022-07-17,의왕(445),X,,,,,,X, ,X,매우높음
2022-07-17,포천(504),X,30.2,29.5,24.6,21.2,81,X, ,X,보통
2022-07-17,가평조종(505),X,29.2,27.4,23.8,21.1,88,X, ,X,보통
2022-07-17,안성(516),X,30.4,30.1,24.7,20.4,85,X,관심,X,매우높음
2022-07-17,간성(517),X,28.6,25.8,22.4,20,96,X, ,X,보통
2022-07-17,평창(526),X,28.7,28.7,23.3,20,78,X, ,X,보통
2022-07-17,의정부(532),X,31.2,29.5,24.2,21.1,92,X,관심,X,보통
2022-07-17,횡성(536),X,30.1,28.5,24,20.5,90,X,관심,X,보통
2022-07-17,고양(540),X,31.7,30.8,24.8,21,80,X, ,X,매우높음
2022-07-17,남양주(541),X,31.2,30.5,24.8,20.9,81,X, ,X,보통
2022-07-17,안산(545),X,30,29,23.8,19.9,85,X, ,X,매우높음
2022-07-17,경기광주(546),X,30.1,29.2,23.6,20.9,84,X,관심,X,보통
2022-07-17,여주(548),X,29,27.7,23.7,20.1,83,X,관심,X,보통
2022-07-17,용인(549),X,28.9,28.8,24.3,20.8,74,X,관심,X,보통
2022-07-17,오산(550),X,29.9,29.6,24.8,21.1,70,X, ,X,매우높음
2022-07-17,평택(551),X,30.7,30.5,25.7,21.6,79,X,관심,X,매우높음
2022-07-17,화천(555),X,30.8,29.8,23.9,21.2,92,X, ,X,보통
2022-07-17,양구(556),X,29,28.1,23.2,21.2,86,X, ,X,보통
2022-07-17,시흥(565),X,30.1,29.2,25.2,22,82,X, ,X,매우높음
2022-07-17,구리(569),X,30.8,30.5,25.3,21.5,74,X, ,X,보통
2022-07-17,화성(571),X,29.9,29.1,24.9,21.7,80,X, ,X,매우높음
2022-07-17,성남(572),X,30,29.1,25.1,21.3,75,X,관심,X,매우높음
2022-07-17,과천(590),X,31,30.4,25.2,21.4,79,X,관심,X,높음
2022-07-17,양주(598),X,30,29.2,24.8,20.9,81,X, ,X,보통
2022-07-17,단양(601),X,29.7,29.3,24.3,20.4,80,X, ,X,높음
2022-07-17,진천(602),X,30.6,30.2,25.5,20.6,77,X,관심,X,높음
2022-07-17,괴산(603),X,30.2,29.8,24.4,20.7,83,X, ,X,높음
2022-07-17,옥천(604),X,30.4,30.3,25.5,20.5,76,X,관심,X,높음
2022-07-17,홍북(608),X,31.1,30.8,24.5,20.2,84,X,관심,X,높음
2022-07-17,공주(612),X,31.7,32,25.8,20.7,77,X,관심,X,높음
2022-07-17,서천(614),X,29.8,28.5,25.2,21.4,84,X, ,X,높음
2022-07-17,논산(615),X,31.2,30.9,25.4,20.6,79,X,관심,X,높음
2022-07-17,당진(616),X,30.7,30.1,25.3,21.3,82,X,관심,X,매우높음
2022-07-17,청양(618),X,30.7,29.9,24.6,20.2,83,X,관심,X,높음
